fips,county_name,state_abbr,state_name,pop_2025,land_sqmi,pop_density
30019,Daniels County,MT,Montana,1612,1426.27,1.1302207856857398
30021,Dawson County,MT,Montana,8692,2371.926,3.664532536006604
30023,Deer Lodge County,MT,Montana,9709,736.683,13.179345797310377
30025,Fallon County,MT,Montana,2959,1620.595,1.8258725961760958
30027,Fergus County,MT,Montana,11825,4339.329,2.7250756971872843
30029,Flathead County,MT,Montana,115429,5087.304,22.689621064516686
30031,Gallatin County,MT,Montana,128740,2605.354,49.413630546942954
30033,Garfield County,MT,Montana,1148,4676.56,0.24547958328343908
30035,Glacier County,MT,Montana,13463,2995.151,4.494931975049004
30037,Golden Valley County,MT,Montana,844,1174.423,0.7186507757426412
30039,Granite County,MT,Montana,3658,1727.162,2.1179252438393155
30041,Hill County,MT,Montana,16167,2899.396,5.575988930108202
30043,Jefferson County,MT,Montana,13329,1656.997,8.044070085823932
30045,Judith Basin County,MT,Montana,2162,1869.687,1.1563432809876735
30047,Lake County,MT,Montana,33392,1490.505,22.40314524271975
30049,Lewis and Clark County,MT,Montana,75331,3458.38,21.78216390333046
30051,Liberty County,MT,Montana,1957,1429.988,1.3685429528079955
30053,Lincoln County,MT,Montana,22328,3612.559,6.180660302018596
30055,McCone County,MT,Montana,1720,2642.225,0.6509665149637143
30057,Madison County,MT,Montana,10026,3588.156,2.7941928946233108
30059,Meagher County,MT,Montana,2137,2391.868,0.8934439525927016
30061,Mineral County,MT,Montana,5185,1219.619,4.251327668722774
30063,Missoula County,MT,Montana,123513,2593.01,47.6330596488251
30065,Musselshell County,MT,Montana,5582,1868.958,2.986690979679586
30067,Park County,MT,Montana,18214,2802.479,6.499245846266824
30069,Petroleum County,MT,Montana,548,1655.625,0.3309928274820687
30071,Phillips County,MT,Montana,4203,5140.422,0.817637151191089
30073,Pondera County,MT,Montana,6072,1624.567,3.737611314276358
30075,Powder River County,MT,Montana,1781,3298.196,0.5399921654140627
30077,Powell County,MT,Montana,7157,2326.043,3.076899266264639
30079,Prairie County,MT,Montana,1112,1736.603,0.6403305764184445
30081,Ravalli County,MT,Montana,48582,2390.967,20.3189755442045
30083,Richland County,MT,Montana,11377,2084.556,5.457756951600245
30085,Roosevelt County,MT,Montana,10242,2354.602,4.349779707993114
30087,Rosebud County,MT,Montana,8253,5008.135,1.6479188360537405
30089,Sanders County,MT,Montana,14062,2760.4,5.094189247935081
30091,Sheridan County,MT,Montana,3436,1676.941,2.0489689261578077
30093,Silver Bow County,MT,Montana,36118,717.99,50.30432178721152
30095,Stillwater County,MT,Montana,9445,1796.533,5.257348459505058
30097,Sweet Grass County,MT,Montana,3762,1855.536,2.0274465168016143
30099,Teton County,MT,Montana,6496,2271.616,2.859638248718093
30101,Toole County,MT,Montana,5211,1914.864,2.7213420900909933
30103,Treasure County,MT,Montana,728,977.801,0.7445277720108693
30105,Valley County,MT,Montana,7385,4926.115,1.499152983639237
30107,Wheatland County,MT,Montana,2100,1422.481,1.4762938837144397
30109,Wibaux County,MT,Montana,885,889.571,0.994861568104176
30111,Yellowstone County,MT,Montana,172692,2633.402,65.57753050996392
31001,Adams County,NE,Nebraska,31071,563.26,55.16280225828214
31003,Antelope County,NE,Nebraska,6352,857.157,7.410544392684187
31005,Arthur County,NE,Nebraska,396,715.152,0.5537284381502114
31007,Banner County,NE,Nebraska,686,746.039,0.9195229740000188
31009,Blaine County,NE,Nebraska,458,710.702,0.6444332505044308
31011,Boone County,NE,Nebraska,5355,686.53,7.800096135638647
31013,Box Butte County,NE,Nebraska,10494,1075.233,9.759745097109185
31015,Boyd County,NE,Nebraska,1674,539.368,3.1036323994007797
31017,Brown County,NE,Nebraska,2826,1221.405,2.3137288614341682
31019,Buffalo County,NE,Nebraska,51172,968.246,52.85020542300201
31021,Burt County,NE,Nebraska,6678,491.587,13.584574042844908
31023,Butler County,NE,Nebraska,8507,584.789,14.547127254445622
31025,Cass County,NE,Nebraska,27657,556.911,49.66143602837797
31027,Cedar County,NE,Nebraska,8373,740.189,11.311975725118856
31029,Chase County,NE,Nebraska,3718,894.425,4.156860552869162
31031,Cherry County,NE,Nebraska,5561,5960.099,0.9330381928219649
31033,Cheyenne County,NE,Nebraska,9528,1196.008,7.966501896308386
31035,Clay County,NE,Nebraska,6170,572.289,10.781266108557041
31037,Colfax County,NE,Nebraska,10934,411.46,26.573664511738688
31039,Cuming County,NE,Nebraska,8823,570.49,15.465652333958527
31041,Custer County,NE,Nebraska,10500,2575.458,4.076944760893014
31043,Dakota County,NE,Nebraska,21687,264.431,82.01383347640784
31045,Dawes County,NE,Nebraska,7858,1396.437,5.627178311660319
31047,Dawson County,NE,Nebraska,24452,1013.786,24.11948872839041
31049,Deuel County,NE,Nebraska,1862,439.825,4.233501961007219
31051,Dixon County,NE,Nebraska,5602,475.621,11.778285651811002
31053,Dodge County,NE,Nebraska,38057,528.844,71.9626203568538
31055,Douglas County,NE,Nebraska,606460,326.54,1857.2303546273045
31057,Dundy County,NE,Nebraska,1568,919.678,1.7049445566817951
31059,Fillmore County,NE,Nebraska,5458,575.37,9.486069833324644
31061,Franklin County,NE,Nebraska,2795,575.816,4.853981132861886
31063,Frontier County,NE,Nebraska,2655,974.655,2.7240408144420334
31065,Furnas County,NE,Nebraska,4524,719.204,6.290287595730836
31067,Gage County,NE,Nebraska,21711,851.468,25.49831584980293
31069,Garden County,NE,Nebraska,1804,1704.826,1.0581725055812148
31071,Garfield County,NE,Nebraska,1710,569.356,3.003393307526398
31073,Gosper County,NE,Nebraska,1803,458.199,3.9349714861883154
31075,Grant County,NE,Nebraska,561,776.696,0.722290316932236
31077,Greeley County,NE,Nebraska,2154,569.826,3.780101294079245
31079,Hall County,NE,Nebraska,63633,546.529,116.43115003961364
31081,Hamilton County,NE,Nebraska,9678,542.03,17.8551002712027
31083,Harlan County,NE,Nebraska,3000,553.466,5.420387160186895
31085,Hayes County,NE,Nebraska,821,713.065,1.1513676873777285
31087,Hitchcock County,NE,Nebraska,2467,709.951,3.4748877035175667
31089,Holt County,NE,Nebraska,10067,2411.851,4.173972604443641
31091,Hooker County,NE,Nebraska,686,720.966,0.9515011803607937
31093,Howard County,NE,Nebraska,6538,569.27,11.484884149876157
31095,Jefferson County,NE,Nebraska,7070,570.182,12.399549617490555
31097,Johnson County,NE,Nebraska,5218,376.086,13.874486154762474
31099,Kearney County,NE,Nebraska,6790,516.193,13.153994726778551
31101,Keith County,NE,Nebraska,8100,1062.063,7.626666214716075
31103,Keya Paha County,NE,Nebraska,792,772.876,1.0247439434010113
31105,Kimball County,NE,Nebraska,3391,951.942,3.5621918142071682
31107,Knox County,NE,Nebraska,8335,1108.235,7.520968025734614
31109,Lancaster County,NE,Nebraska,334049,837.56,398.83590429342377
31111,Lincoln County,NE,Nebraska,33303,2564.155,12.987904397355074
31113,Logan County,NE,Nebraska,669,570.698,1.1722487199885054
31115,Loup County,NE,Nebraska,570,563.341,1.011820549187792
31117,McPherson County,NE,Nebraska,369,859.259,0.42943978474476263
31119,Madison County,NE,Nebraska,36106,572.612,63.05491327460829
31121,Merrick County,NE,Nebraska,7905,487.794,16.20561138513389
31123,Morrill County,NE,Nebraska,4404,1423.706,3.0933352813010555
31125,Nance County,NE,Nebraska,3290,441.595,7.450265514781643
31127,Nemaha County,NE,Nebraska,7102,407.301,17.43673597658734
31129,Nuckolls County,NE,Nebraska,4100,575.155,7.1285131834027355
31131,Otoe County,NE,Nebraska,16531,615.618,26.852691116893915
31133,Pawnee County,NE,Nebraska,2510,431.075,5.822652670648959
31135,Perkins County,NE,Nebraska,2849,883.313,3.2253572629407694
31137,Phelps County,NE,Nebraska,8994,539.765,16.662806962289146
31139,Pierce County,NE,Nebraska,7378,573.249,12.870497811596705
31141,Platte County,NE,Nebraska,35649,675.118,52.804102393951865
31143,Polk County,NE,Nebraska,5270,438.832,12.009151565975134
31145,Red Willow County,NE,Nebraska,10307,717.17,14.371766805638831
31147,Richardson County,NE,Nebraska,7530,551.841,13.645234768710552
31149,Rock County,NE,Nebraska,1259,1008.291,1.2486474638769958
31151,Saline County,NE,Nebraska,14996,574.07,26.122249899837996
31153,Sarpy County,NE,Nebraska,208303,238.005,875.2043024306212
31155,Saunders County,NE,Nebraska,23702,748.703,31.657412886017553
31157,Scotts Bluff County,NE,Nebraska,35586,739.621,48.1138312730439
31159,Seward County,NE,Nebraska,18032,571.431,31.555865887569976
31161,Sheridan County,NE,Nebraska,4809,2440.17,1.9707643319932626
31163,Sherman County,NE,Nebraska,2924,565.877,5.167200646076798
31165,Sioux County,NE,Nebraska,1188,2066.723,0.5748230411138793
31167,Stanton County,NE,Nebraska,5744,427.633,13.43207844109318
31169,Thayer County,NE,Nebraska,4842,573.789,8.438642079231215
31171,Thomas County,NE,Nebraska,639,712.554,0.8967741392231326
31173,Thurston County,NE,Nebraska,6752,393.592,17.15482021992317
31175,Valley County,NE,Nebraska,4094,568.09,7.206604587301308
31177,Washington County,NE,Nebraska,21302,389.93,54.630318262252196
31179,Wayne County,NE,Nebraska,10020,442.916,22.622799808541576
31181,Webster County,NE,Nebraska,3336,574.913,5.802617091629516
31183,Wheeler County,NE,Nebraska,789,575.183,1.3717373427239679
31185,York County,NE,Nebraska,14564,572.516,25.438590362540086
32001,Churchill County,NV,Nevada,25851,4950.157,5.222258607151248
32003,Clark County,NV,Nevada,2407226,7891.661,305.03413666653955
32005,Douglas County,NV,Nevada,50111,710.537,70.52553209755438
32007,Elko County,NV,Nevada,54815,17173.302,3.1918730597062814
32009,Esmeralda County,NV,Nevada,729,3581.889,0.20352389479405977
32011,Eureka County,NV,Nevada,1867,4175.688,0.4471119489770308
32013,Humboldt County,NV,Nevada,17267,9640.792,1.791035425305307
32015,Lander County,NV,Nevada,5872,5519.247,1.063913247586129
32017,Lincoln County,NV,Nevada,4320,10633.386,0.40626758024207904
32019,Lyon County,NV,Nevada,65088,2003.054,32.4943810800907
32021,Mineral County,NV,Nevada,4407,3751.283,1.1747980624229097
32023,Nye County,NV,Nevada,57336,18181.914,3.1534633812479806
32027,Pershing County,NV,Nevada,6421,6036.589,1.0636801677238585
32029,Storey County,NV,Nevada,4260,263.8,16.148597422289612
32031,Washoe County,NV,Nevada,509386,6315.884,80.65157624807549
32033,White Pine County,NV,Nevada,8661,8886.665,0.9746063343222682
32510,Carson City,NV,Nevada,58571,144.534,405.2402894820596
33001,Belknap County,NH,New Hampshire,65147,401.912,162.09269690877605
33003,Carroll County,NH,New Hampshire,52784,931.876,56.64272929016307
33005,Cheshire County,NH,New Hampshire,78269,706.725,110.74887686157982
33007,Coos County,NH,New Hampshire,31343,1794.574,17.465426335163666
33009,Grafton County,NH,New Hampshire,93225,1708.61,54.56189534182757
33011,Hillsborough County,NH,New Hampshire,433415,876.53,494.4668180210603
33013,Merrimack County,NH,New Hampshire,158078,932.851,169.4568585979969
33015,Rockingham County,NH,New Hampshire,324077,695.554,465.92644136903823
33017,Strafford County,NH,New Hampshire,135043,367.479,367.48494471792947
33019,Sullivan County,NH,New Hampshire,43961,537.882,81.72982178247274
34001,Atlantic County,NJ,New Jersey,278657,555.583,501.5578230435417
34003,Bergen County,NJ,New Jersey,977026,232.797,4196.901162815672
34005,Burlington County,NJ,New Jersey,481439,799.292,602.3318136550847
34007,Camden County,NJ,New Jersey,535799,221.365,2420.4323176653943
34009,Cape May County,NJ,New Jersey,93390,251.513,371.3128148445607
34011,Cumberland County,NJ,New Jersey,157148,483.38,325.10240390582976
34013,Essex County,NJ,New Jersey,896379,126.082,7109.492235212006
34015,Gloucester County,NJ,New Jersey,312638,322.009,970.8983289286945
34017,Hudson County,NJ,New Jersey,735033,46.193,15912.216136644081
34019,Hunterdon County,NJ,New Jersey,131781,427.835,308.0182780744914
34021,Mercer County,NJ,New Jersey,399289,224.482,1778.7127698434617
34023,Middlesex County,NJ,New Jersey,883335,309.313,2855.7965555925553
34025,Monmouth County,NJ,New Jersey,651035,468.204,1390.494314444131
34027,Morris County,NJ,New Jersey,524251,461.027,1137.1373043227404
34029,Ocean County,NJ,New Jersey,673746,628.291,1072.3470493768014
34031,Passaic County,NJ,New Jersey,531624,186.132,2856.166591451228
34033,Salem County,NJ,New Jersey,66280,331.861,199.7221728374229
34035,Somerset County,NJ,New Jersey,356486,301.873,1180.9138280005168
34037,Sussex County,NJ,New Jersey,148063,518.493,285.5641252630218
34039,Union County,NJ,New Jersey,601863,102.767,5856.578473634533
34041,Warren County,NJ,New Jersey,112953,356.541,316.8022751941572
35001,Bernalillo County,NM,New Mexico,667601,1161.245,574.9010760003273
35003,Catron County,NM,New Mexico,3827,6924.187,0.5527002664717172
35005,Chaves County,NM,New Mexico,63364,6067.178,10.4437351269404
35006,Cibola County,NM,New Mexico,26807,4539.984,5.904646359987171
35007,Colfax County,NM,New Mexico,12184,3757.976,3.2421707855505195
35009,Curry County,NM,New Mexico,46655,1405.524,33.19402585797183
35011,De Baca County,NM,New Mexico,1647,2323.107,0.7089643309584965
35013,Doña Ana County,NM,New Mexico,229091,3808.179,60.1576238932046
35015,Eddy County,NM,New Mexico,62509,4176.348,14.96738298628371
35017,Grant County,NM,New Mexico,27252,3961.207,6.879721256677573
35019,Guadalupe County,NM,New Mexico,4343,3029.772,1.4334411962352283
35021,Harding County,NM,New Mexico,617,2125.478,0.29028764353241954
35023,Hidalgo County,NM,New Mexico,3929,3438.551,1.142632463499887
35025,Lea County,NM,New Mexico,74749,4391.552,17.021089582908274
35027,Lincoln County,NM,New Mexico,19844,4831.115,4.107540391814312
35028,Los Alamos County,NM,New Mexico,19407,109.123,177.84518387507674
35029,Luna County,NM,New Mexico,25407,2965.177,8.568459825501142
35031,McKinley County,NM,New Mexico,68119,5451.064,12.496459406824062
35033,Mora County,NM,New Mexico,4051,1926.253,2.103046692205022
35035,Otero County,NM,New Mexico,70368,6612.562,10.641563738835266
35037,Quay County,NM,New Mexico,8454,2873.955,2.9415909434907643
35039,Rio Arriba County,NM,New Mexico,39832,5860.876,6.796253665834254
35041,Roosevelt County,NM,New Mexico,18615,2446.051,7.610225624894984
35043,Sandoval County,NM,New Mexico,159565,3710.194,43.007185069028736
35045,San Juan County,NM,New Mexico,120340,5517.23,21.81166998656935
35047,San Miguel County,NM,New Mexico,26260,4721.515,5.561774133937941
35049,Santa Fe County,NM,New Mexico,156907,1910.38,82.13392100001046
35051,Sierra County,NM,New Mexico,11395,4181.214,2.7252850487920495
35053,Socorro County,NM,New Mexico,15838,6646.387,2.3829488111360355
35055,Taos County,NM,New Mexico,34564,2202.373,15.693980992320556
35057,Torrance County,NM,New Mexico,16100,3345.213,4.812847492820337
35059,Union County,NM,New Mexico,3844,3825.05,1.004954183605443
35061,Valencia County,NM,New Mexico,82013,1066.717,76.8835595570334
36001,Albany County,NY,New York,321225,522.888,614.3284986459815
36003,Allegany County,NY,New York,46800,1029.507,45.45865156817778
36005,Bronx County,NY,New York,1406332,42.201,33324.613160825575
36007,Broome County,NY,New York,195736,705.651,277.3835791347281
36009,Cattaraugus County,NY,New York,75390,1308.183,57.629551828757904
36011,Cayuga County,NY,New York,74365,691.589,107.52773684948718
36013,Chautauqua County,NY,New York,124126,1060.41,117.05472411614375
36015,Chemung County,NY,New York,80415,407.334,197.41784383331614
36017,Chenango County,NY,New York,45715,893.443,51.16722611291375
36019,Clinton County,NY,New York,78138,1037.751,75.29551886724272
36021,Columbia County,NY,New York,60168,634.663,94.80306871520791
36023,Cortland County,NY,New York,45850,498.774,91.92540108345663
36025,Delaware County,NY,New York,44305,1442.596,30.711994210437293
36027,Dutchess County,NY,New York,300708,795.602,377.96285077211974
36029,Erie County,NY,New York,946741,1042.763,907.9157967822027
36031,Essex County,NY,New York,36438,1794.122,20.309655642146964
36033,Franklin County,NY,New York,46500,1629.3,28.539863745166638
36035,Fulton County,NY,New York,52216,495.46,105.38893149800187
36037,Genesee County,NY,New York,58416,492.976,118.49664081010029
36039,Greene County,NY,New York,47238,647.161,72.99265561429073
36041,Hamilton County,NY,New York,5006,1717.378,2.9149086572670666
36043,Herkimer County,NY,New York,59219,1410.587,41.981813245124194
36045,Jefferson County,NY,New York,111540,1267.932,87.9700173195408
36047,Kings County,NY,New York,2653963,69.377,38254.21969817087
36049,Lewis County,NY,New York,26479,1276.309,20.746543352746084
36051,Livingston County,NY,New York,61438,631.653,97.26542896178756
36053,Madison County,NY,New York,67120,654.854,102.49612890812303
36055,Monroe County,NY,New York,750506,656.967,1142.380058663525
36057,Montgomery County,NY,New York,50046,403.111,124.14942782509036
36059,Nassau County,NY,New York,1398939,284.544,4916.424173414305
36061,New York County,NY,New York,1664862,22.658,73477.88860446641
36063,Niagara County,NY,New York,208912,522.348,399.94792743534964
36065,Oneida County,NY,New York,226392,1212.442,186.7239834977673
36067,Onondaga County,NY,New York,466584,778.393,599.4195734031524
36069,Ontario County,NY,New York,113130,644.025,175.6608827297077
36071,Orange County,NY,New York,417669,812.079,514.320651069662
36073,Orleans County,NY,New York,39825,391.262,101.7860155087895
36075,Oswego County,NY,New York,118569,951.62,124.59700300540132
36077,Otsego County,NY,New York,60589,1001.738,60.48387901826625
36079,Putnam County,NY,New York,99028,230.252,430.0852978475757
36081,Queens County,NY,New York,2358182,108.724,21689.6177476914
36083,Rensselaer County,NY,New York,160510,652.459,246.00779512582403
36085,Richmond County,NY,New York,501290,57.523,8714.601116075308
36087,Rockland County,NY,New York,357397,173.685,2057.7309497078045
36089,St. Lawrence County,NY,New York,105488,2679.534,39.36803936803937
36091,Saratoga County,NY,New York,241343,809.97,297.9653567416077
36093,Schenectady County,NY,New York,162581,204.681,794.3140789814394
36095,Schoharie County,NY,New York,30176,621.819,48.52859111735087
36097,Schuyler County,NY,New York,16924,328.343,51.54366013589447
36099,Seneca County,NY,New York,32883,323.699,101.58511456631005
36101,Steuben County,NY,New York,91855,1390.51,66.05849652285852
36103,Suffolk County,NY,New York,1546090,910.94,1697.246800008782
36105,Sullivan County,NY,New York,80586,968.145,83.23753156810189
36107,Tioga County,NY,New York,47453,518.767,91.47266499218338
36109,Tompkins County,NY,New York,104047,474.65,219.2078373538397
36111,Ulster County,NY,New York,183330,1124.236,163.07074315357272
36113,Warren County,NY,New York,65020,867.222,74.97503522742736
36115,Washington County,NY,New York,59353,831.19,71.40725947136033
36117,Wayne County,NY,New York,91250,603.83,151.1186923471838
36119,Westchester County,NY,New York,1015743,430.817,2357.7133678568857
36121,Wyoming County,NY,New York,39741,592.7,67.05078454530116
36123,Yates County,NY,New York,24547,338.168,72.58818102245039
37001,Alamance County,NC,North Carolina,186177,423.465,439.65144699089655
37003,Alexander County,NC,North Carolina,36958,259.989,142.15216797633747
37005,Alleghany County,NC,North Carolina,11479,234.835,48.88112930355356
37007,Anson County,NC,North Carolina,21758,531.467,40.93951270728004
37009,Ashe County,NC,North Carolina,27514,426.266,64.54655074530926
37011,Avery County,NC,North Carolina,18110,247.338,73.2196427560666
37013,Beaufort County,NC,North Carolina,44670,832.711,53.64406138504235
37015,Bertie County,NC,North Carolina,17086,699.176,24.43733766605261
37017,Bladen County,NC,North Carolina,30007,874.956,34.29543885635392
37019,Brunswick County,NC,North Carolina,174702,849.49,205.65515780056268
37021,Buncombe County,NC,North Carolina,277417,656.49,422.5761245411202
37023,Burke County,NC,North Carolina,88655,506.237,175.12548470380474
37025,Cabarrus County,NC,North Carolina,249725,361.246,691.2879312158474
37027,Caldwell County,NC,North Carolina,81105,471.885,171.87450332178392
37029,Camden County,NC,North Carolina,11315,240.326,47.08188044572789
37031,Carteret County,NC,North Carolina,70469,507.607,138.8259027160776
37033,Caswell County,NC,North Carolina,22563,425.501,53.02690240445969
37035,Catawba County,NC,North Carolina,170172,401.375,423.97259420741204
37037,Chatham County,NC,North Carolina,85111,681.474,124.89251240692968
37039,Cherokee County,NC,North Carolina,30830,455.54,67.67792070948764
37041,Chowan County,NC,North Carolina,14082,172.657,81.56055068720063
37043,Clay County,NC,North Carolina,12239,215.004,56.9245223344682
37045,Cleveland County,NC,North Carolina,103325,464.264,222.5565626453914
37047,Columbus County,NC,North Carolina,50487,938.197,53.81279198292043
37049,Craven County,NC,North Carolina,105025,706.541,148.64671689257946
37051,Cumberland County,NC,North Carolina,338473,652.566,518.6801028554966
37053,Currituck County,NC,North Carolina,33158,261.91,126.60074071245846
37055,Dare County,NC,North Carolina,38245,383.229,99.7967272831649
37057,Davidson County,NC,North Carolina,180182,552.989,325.83288275173646
37059,Davie County,NC,North Carolina,45855,263.699,173.89144441200003
37061,Duplin County,NC,North Carolina,51571,814.72,63.29904752553024
37063,Durham County,NC,North Carolina,347240,287.555,1207.5602928135486
37065,Edgecombe County,NC,North Carolina,49121,505.436,97.18540032763792
37067,Forsyth County,NC,North Carolina,401718,408.046,984.4919445356651
37069,Franklin County,NC,North Carolina,82037,491.874,166.784583043625
37071,Gaston County,NC,North Carolina,246558,355.751,693.0634067086249
37073,Gates County,NC,North Carolina,10234,340.612,30.045917348772207
37075,Graham County,NC,North Carolina,8190,291.972,28.05063499239653
37077,Granville County,NC,North Carolina,61421,531.991,115.45496070422244
37079,Greene County,NC,North Carolina,20700,266.736,77.60482274608601
37081,Guilford County,NC,North Carolina,562234,645.993,870.3407002862259
37083,Halifax County,NC,North Carolina,46534,723.738,64.29674827078307
37085,Harnett County,NC,North Carolina,150137,595.099,252.28911492037457
37087,Haywood County,NC,North Carolina,63369,553.56,114.4753956210709
37089,Henderson County,NC,North Carolina,122375,372.949,328.1279746024255
37091,Hertford County,NC,North Carolina,19015,353.164,53.84184118426567
37093,Hoke County,NC,North Carolina,56939,390.153,145.9401824412474
37095,Hyde County,NC,North Carolina,4554,612.342,7.437020488550516
37097,Iredell County,NC,North Carolina,211798,574.471,368.6835366798324
37099,Jackson County,NC,North Carolina,45039,491.137,91.70353689500078
37101,Johnston County,NC,North Carolina,256448,792.017,323.79102973799803
37103,Jones County,NC,North Carolina,9575,471.368,20.3132160010862
37105,Lee County,NC,North Carolina,70258,255.072,275.44379626144774
37107,Lenoir County,NC,North Carolina,55837,399.087,139.91184879487432
37109,Lincoln County,NC,North Carolina,98654,295.851,333.4583962873203
37111,McDowell County,NC,North Carolina,45198,439.954,102.73346758979348
37113,Macon County,NC,North Carolina,39232,515.529,76.10047155446154
37115,Madison County,NC,North Carolina,22553,449.615,50.16069303737642
37117,Martin County,NC,North Carolina,21601,456.412,47.3278529048316
37119,Mecklenburg County,NC,North Carolina,1233383,523.602,2355.5735081225816
37121,Mitchell County,NC,North Carolina,15062,221.251,68.07652846766794
37123,Montgomery County,NC,North Carolina,26403,491.539,53.71496463149415
37125,Moore County,NC,North Carolina,110619,697.627,158.56467711255442
37127,Nash County,NC,North Carolina,99365,540.444,183.85808705434792
37129,New Hanover County,NC,North Carolina,245959,192.27,1279.237530555989
37131,Northampton County,NC,North Carolina,16491,536.715,30.725804197758585
37133,Onslow County,NC,North Carolina,217175,762.085,284.9747731552255
37135,Orange County,NC,North Carolina,152498,397.591,383.55495974506465
37137,Pamlico County,NC,North Carolina,12758,336.513,37.912354054672484
37139,Pasquotank County,NC,North Carolina,42201,226.878,186.00745775262476
37141,Pender County,NC,North Carolina,72111,871.3,82.76253873522323
37143,Perquimans County,NC,North Carolina,13490,247.176,54.57649609994498
37145,Person County,NC,North Carolina,40636,392.34,103.57343120762604
37147,Pitt County,NC,North Carolina,182936,652.366,280.4192738432107
37149,Polk County,NC,North Carolina,20533,237.687,86.38671866782785
37151,Randolph County,NC,North Carolina,149516,782.336,191.11481511780104
37153,Richmond County,NC,North Carolina,42041,473.689,88.75232483760442
37155,Robeson County,NC,North Carolina,119941,947.302,126.61326588564154
37157,Rockingham County,NC,North Carolina,94195,565.642,166.52759165691373
37159,Rowan County,NC,North Carolina,155096,511.61,303.1527921659076
37161,Rutherford County,NC,North Carolina,65745,565.437,116.27290042922553
37163,Sampson County,NC,North Carolina,61504,945.932,65.01947285851413
37165,Scotland County,NC,North Carolina,33322,319.14,104.41185686532556
37167,Stanly County,NC,North Carolina,68830,395.08,174.21787992305357
37169,Stokes County,NC,North Carolina,46126,449.323,102.65666346926376
37171,Surry County,NC,North Carolina,72287,532.644,135.71353474365617
37173,Swain County,NC,North Carolina,14024,527.725,26.574446918376047
37175,Transylvania County,NC,North Carolina,34211,378.365,90.41798263581462
37177,Tyrrell County,NC,North Carolina,3537,390.777,9.051197997835082
37179,Union County,NC,North Carolina,267674,632.739,423.0401476754238
37181,Vance County,NC,North Carolina,42638,252.401,168.92960012044327
37183,Wake County,NC,North Carolina,1257235,834.778,1506.0710751840609
37185,Warren County,NC,North Carolina,18898,429.392,44.01106681074636
37187,Washington County,NC,North Carolina,10638,346.51,30.700412686502556
37189,Watauga County,NC,North Carolina,54786,312.44,175.34886698246063
37191,Wayne County,NC,North Carolina,122278,553.922,220.74949180570547
37193,Wilkes County,NC,North Carolina,66233,753.678,87.87970459533116
37195,Wilson County,NC,North Carolina,81150,367.574,220.77187178636137
37197,Yadkin County,NC,North Carolina,38325,334.943,114.42245396977994
37199,Yancey County,NC,North Carolina,19084,312.592,61.05082663663818
38001,Adams County,ND,North Dakota,2275,987.547,2.3036878244782275
38003,Barnes County,ND,North Dakota,10573,1491.559,7.088556336021572
38005,Benson County,ND,North Dakota,5759,1388.555,4.147477053483657
38007,Billings County,ND,North Dakota,1071,1148.488,0.9325304226078113
38009,Bottineau County,ND,North Dakota,6284,1668.859,3.765446931106822
38011,Bowman County,ND,North Dakota,2762,1161.809,2.3773270821623864
38013,Burke County,ND,North Dakota,2132,1103.619,1.9318261102790004
38015,Burleigh County,ND,North Dakota,103251,1632.695,63.23961303244023
38017,Cass County,ND,North Dakota,201794,1764.935,114.33508882763388
38019,Cavalier County,ND,North Dakota,3497,1489.125,2.3483589356165533
38021,Dickey County,ND,North Dakota,4895,1131.493,4.326142539105413
38023,Divide County,ND,North Dakota,2110,1261.13,1.6731026936160427
38025,Dunn County,ND,North Dakota,4058,2008.492,2.020421291197575
38027,Eddy County,ND,North Dakota,2329,630.239,3.6954234822027834
38029,Emmons County,ND,North Dakota,3215,1508.401,2.1313960942746655
38031,Foster County,ND,North Dakota,3212,634.08,5.065606863487257
38033,Golden Valley County,ND,North Dakota,1808,1000.887,1.806397725217732
38035,Grand Forks County,ND,North Dakota,74501,1436.216,51.87311657856479
38037,Grant County,ND,North Dakota,2206,1659.233,1.3295299695702774
38039,Griggs County,ND,North Dakota,2239,708.685,3.159372640877118
38041,Hettinger County,ND,North Dakota,2492,1132.239,2.200948739621228
38043,Kidder County,ND,North Dakota,2393,1351.062,1.7711992491832353
38045,LaMoure County,ND,North Dakota,4135,1146.005,3.6081867007561046
38047,Logan County,ND,North Dakota,1859,992.599,1.872861044591018
38049,McHenry County,ND,North Dakota,5130,1873.942,2.7375447052256687
38051,McIntosh County,ND,North Dakota,2451,974.563,2.5149733778113883
38053,McKenzie County,ND,North Dakota,15192,2760.133,5.504082593121419
38055,McLean County,ND,North Dakota,9740,2110.272,4.61551875777151
38057,Mercer County,ND,North Dakota,8441,1042.782,8.094692850471144
38059,Morton County,ND,North Dakota,34601,1925.888,17.966257643227436
38061,Mountrail County,ND,North Dakota,9395,1825.163,5.147485457463251
38063,Nelson County,ND,North Dakota,2963,981.815,3.0178801505375246
38065,Oliver County,ND,North Dakota,1898,722.404,2.6273387190547117
38067,Pembina County,ND,North Dakota,6568,1118.535,5.871966456123411
38069,Pierce County,ND,North Dakota,3838,1018.285,3.7690823296032057
38071,Ramsey County,ND,North Dakota,11530,1185.367,9.726945325793615
38073,Ransom County,ND,North Dakota,5617,862.472,6.512675194093258
38075,Renville County,ND,North Dakota,2331,877.244,2.6571854580937573
38077,Richland County,ND,North Dakota,16731,1435.674,11.653759836843184
38079,Rolette County,ND,North Dakota,11688,903.042,12.942919598423993
